,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
THBS1,0.177711572,-1.378418533,-1.508971943,-0.352992074,-0.542253495,-1.583316836,-2.149950426,-1.312767845,0.694663017,2.591280564,-0.036681507,-0.644088235,-0.565159833,-1.394260558,-0.634293619,-2.008433442,0.262118446,0.350547848,0.334108985,-1.831226313,-1.557669216,-0.966276676,-0.693008861,-0.964382427,-1.559063476,-1.61428522,-1.485476996,0.056809976,-0.942468831,-1.813829833,-1.454178002,-1.332690985,-1.307226341,-2.233148351,-2.173110984,3.664075166,-0.573908277,-1.674843103,0.153140399,1.174206989,-0.967179379,-1.816409277,1.20830807,-0.812870287,-0.900111452,3.783162865,-0.939516573,1.066702274,-0.523850751,-0.548722949,-0.056147984,-2.023994434,-1.680416257,0.366025067,1.033760964,0.185889259,-0.419563478,0.707321535,2.656516561,-1.635219164
IGF1R,-1.01471776,0.724033554,-0.073879934,0.528624505,1.79383246,-0.01433658,0.673659789,0.314068349,0.592512333,0.786713835,-0.12538769,-0.389820918,0.238790853,0.273538413,-0.23823452,0.6834507,0.482922492,-0.26221967,0.8490632,0.42211105,-0.97918246,0.390593095,-1.1259433,-0.449402383,0.653872844,-0.357845908,0.356244496,-0.32724725,0.48608631,0.616827073,-0.123210647,0.114222519,-0.612747718,0.315029415,-0.867119562,-0.07425947,-0.209936216,0.04240843,-0.220473094,-0.02083679,-0.874866052,-0.158229927,0.448152662,-0.326610196,-0.374387388,-0.103638468,-0.004612818,-0.954389458,-0.244576347,-0.917690766,-0.411325565,0.648221927,0.37023499,0.293050193,1.049102874,-0.046878141,0.084168671,0.762354295,0.266824056,-0.071597996
COL1A2,-1.540621894,-1.494477853,1.345240669,-0.646960897,-0.429853386,-0.475773666,0.755053702,-0.795263129,-0.14541117,-1.151626565,-1.050689491,2.829495398,-0.237883776,-1.205539266,-1.515772881,-0.384974019,2.217455785,0.308730115,-0.42278727,-1.514139675,-0.104003479,-1.820340705,-1.391942998,-0.610155231,2.031938062,-0.185003242,-0.02765622,0.142893618,-1.366121627,0.514136626,0.677546206,-0.44221297,-1.263603375,-1.959981174,-2.077488011,0.318438292,1.337258035,0.35777632,-1.79745802,0.329741369,-0.083395736,-1.105612375,0.295068842,0.947569257,-0.050279142,2.315385005,-1.087185091,-1.572073386,1.401680685,1.105556016,-0.127503047,0.827270619,1.852634471,1.26332366,-0.597841481,-0.170260117,2.173629772,-1.104033454,0.588825473,0.461277724
ANXA6,0.402708178,-0.798881687,0.231812673,-0.962709769,0.199399265,-0.511265441,0.811770481,0.690710328,0.272532046,0.149879941,-0.526254204,1.443608668,0.33446667,-0.376286391,0.616523689,-0.167926137,0.361762172,-0.431077763,0.621235996,0.364310995,0.482570503,-0.581403644,-0.17809728,-0.401800249,0.914754744,0.298215601,0.265180735,-0.604654103,-0.025417304,0.140912848,-0.115117606,0.125723033,-0.348735954,-0.944070907,-0.593121093,0.085072674,0.314219485,-0.172213587,-0.031042899,0.519058953,0.643517649,0.418555273,0.069243567,0.76605574,0.707821397,0.648752404,-0.363728795,-0.16384086,-0.586712192,0.608695617,0.191769624,0.422782678,0.732512003,0.169342946,-0.849312225,-0.167717976,0.98598648,-0.540677103,0.583210208,0.341263883
RHOC,0.064820617,-0.247481133,-0.10357443,0.697828023,-0.197561687,-0.095174647,-0.50029179,1.010953593,0.122606421,0.00750636,1.051094927,0.137601149,0.633422394,-0.596030739,0.100783405,-0.704839461,1.380804615,-0.296372779,0.90896842,-0.045122314,-0.186410506,-0.335920568,-0.655072279,-0.17329193,-0.242920496,0.222434614,0.286877896,0.922343749,1.109903431,-0.166948297,-0.202693972,-0.272795512,0.544518907,-0.807485922,0.155418675,0.120758942,-0.179075431,-0.616293112,-0.583367452,0.095562587,-0.255085635,-0.234534235,0.174560207,0.055934795,-0.302777404,0.942964493,0.210861062,-0.307334591,0.748326787,-0.542828724,-0.18160816,0.588472661,-0.56892902,0.236664365,-0.174414462,0.459406299,-0.269301835,-0.228145697,-0.186864213,0.128153122
CD55,-0.993088726,2.277676077,0.073971326,-2.142491096,-0.396946925,-1.454282003,-1.06275345,-0.529756054,-0.240628813,-1.345098325,-1.663294087,-0.537278615,0.721878088,0.325858587,2.189331903,-1.222390097,0.38120311,-0.895329379,-0.924259264,0.445898209,-1.197659821,-2.106007795,0.04452048,-1.213982316,0.072859497,1.03572198,-0.33937552,-2.165396939,-0.711973025,-1.173409441,1.689262018,1.38830497,-1.866601815,1.936905313,-0.656715638,-0.055905286,0.601510038,1.247321815,1.975988177,1.754793746,-0.627383048,-1.216027063,-1.120103473,1.194144449,1.841989005,-0.349315389,-0.954497631,-0.634482377,1.735524181,-0.27779842,-1.374854189,-0.402510703,0.469916386,3.33221555,1.667424935,0.410767375,-0.19292997,1.786306574,0.499014612,0.130331212
SERPINA6,0.919813847,0.439025264,-0.346267392,-0.648211011,0.277043264,-0.238533967,-0.377709401,-0.036803137,-0.830393944,-0.773514405,-0.381766929,-0.191431668,0.776355582,-0.294259856,0.166667157,0.031099291,0.798496794,0.380572199,-0.823694399,-0.525458256,-0.761113584,-1.089996072,-0.906892646,-1.117576215,-0.129579878,0.549227727,0.582501201,0.002778711,0.177551705,-1.195343349,0.134710114,0.888661078,-1.491443795,-0.371977359,-0.677892629,-0.03511067,-0.30105808,0.472899867,0.539360747,-0.274433959,1.340212593,-0.928128807,-0.776298855,0.068371947,0.476778726,-0.486873435,-0.509307164,0.196425116,0.508480569,1.095005772,-0.265992598,-0.314840329,0.143834773,0.967968492,-0.428503298,-0.041341042,-0.28492025,0.865140675,-0.561368864,0.6020756
SLC3A2,-0.062701594,-0.666627878,-0.052875909,-0.631168774,0.417052565,-0.7131104,-0.939192109,-0.320824169,1.485573726,-0.148878077,-0.055895545,0.058598253,-0.08889725,-0.230103412,0.431298927,-0.673851027,-0.225093327,0.052453619,0.426738798,-0.581984297,0.105644593,0.441810703,-0.579185063,-0.628646985,0.393293338,-0.574432418,-0.343418904,-0.105515657,-0.465800067,0.364853383,-0.720010244,-0.826033721,-0.724007007,0.589208148,-0.46211441,0.401633686,-0.718999891,-0.069252972,0.773177333,-0.544644299,0.09079246,-0.039119315,1.242820442,-0.011414779,-1.512438795,-0.674816095,-0.430110582,1.247394774,0.271296388,0.061148367,0.014284102,-0.430344469,-0.492901851,-0.376861128,2.129905603,-0.597754696,0.15001887,-0.003233813,0.589374563,0.127396597
GUSB,-1.570545781,1.073970711,-0.728645616,-0.98605822,-0.650723748,0.597494273,1.102446664,0.5873144,-0.89788478,-0.57667162,1.439618758,-0.911956953,0.085746554,0.51385421,0.904008829,0.306010271,-0.401582006,-1.618937702,-0.682680007,2.133823535,-0.940100917,-0.073045377,1.530748344,2.230459651,-1.617683153,1.532884251,0.524066769,-1.472002858,-0.934873086,1.256079938,-0.215130488,-1.231848235,0.38240184,-0.455733345,-0.14438581,-1.15367191,1.810873054,0.270520786,-1.019650572,4.451278557,-0.410494013,-0.926072717,-0.927485905,-1.220529552,0.716918208,-0.031489796,-1.165605108,0.152385179,-1.474443281,-0.3363525,-0.937803008,0.212516903,-0.348291618,-0.409836191,-0.70747024,2.51994056,-1.005886719,-0.66814933,-1.20541226,0.124934136
PFKM,-0.223210074,0.169965009,0.172225243,-1.266778078,-0.063308963,-0.598154292,-0.237496604,-0.501557188,-0.781260874,0.054553704,0.225297065,-0.00217205,0.063844913,-0.470799571,-0.031962169,-0.539248791,0.234527055,2.778909553,0.287484812,-0.271131149,-0.522351124,0.081289441,0.67995403,0.142568341,0.245054517,-0.396218742,0.248800251,0.312014747,-0.158676311,-0.31410836,0.395444746,0.75041177,-1.408900326,-0.88031239,-0.254380829,-0.143272312,1.03944292,-0.394897668,-0.258953143,-0.316553387,0.158155796,0.030202399,0.437722374,-0.070668111,-0.141808877,-0.394958524,-0.353580599,-0.334472836,-0.275859861,0.136492704,0.396095048,-0.654511104,-0.067966987,-0.210251221,1.134398455,-0.34240235,-0.295640927,0.483893689,0.311582536,-0.234033995
HSP90AB1,0.07338908,0.273303938,-0.192735511,0.571122032,-0.490431972,-0.275753244,-0.609570236,-0.240793204,-0.108318331,0.273285844,0.884713325,-0.54700126,-0.281325398,0.484785752,-0.56809162,0.533741717,0.056319332,0.295113838,0.777184163,-0.208774747,-0.313932218,0.391998467,-0.007399333,0.50277117,-0.135392537,-0.273520967,-0.346726344,0.269840181,-0.233378582,-0.325766886,-0.33584433,-0.258266815,0.1923832,0.069895109,0.019508423,0.05121126,-0.311544732,0.119610664,-0.118728604,-0.521023969,-0.243108675,-0.224094366,0.378997734,0.002275992,-0.603462642,-0.492162887,-0.356798244,0.511059296,-0.0639147,-0.636975383,0.990190439,-0.137443103,-0.318935995,-0.488584817,0.558264562,-0.260286621,-0.239000682,0.224408146,-0.170035516,-0.196248336
SRPRA,0.022536047,-0.322301828,-0.459930561,0.005174588,1.21564138,-0.464143743,-0.969958866,-0.228007123,0.375757828,0.140189083,-0.115944949,0.199951852,-0.124442791,-0.153961176,-0.073068966,-0.481343472,-0.409008807,-0.453841989,0.243369521,-0.228914563,0.006912482,-0.399714401,0.22356535,-0.074762021,-0.32883737,-0.150694257,-0.534786861,0.580030636,-0.186586589,0.579971291,-0.580012543,-0.326661149,-0.092626517,0.77667395,0.123804955,-0.220288916,0.03437845,0.002092952,0.127746271,0.48553861,-0.116126651,-0.253530546,0.271852283,-0.00983932,-0.620477709,-0.038507558,-0.213155871,0.245067164,-0.362043492,-0.120183453,-0.100294322,-0.167677461,-0.630458517,-0.347606071,-0.303898083,-0.366608291,0.706953193,0.911264379,0.152452513,-0.294903121
ASNS,-0.14663536,-1.49835201,-1.104638244,0.633007234,-0.315582481,-1.688539595,-0.795885671,-0.424846946,-0.502858899,1.321450649,0.180144245,-0.768138052,0.184040067,-1.612773167,0.924905383,-0.358128288,-0.523886469,0.984780262,1.245789227,-1.267601003,-0.180934406,0.032196953,-1.043303261,-0.119934893,0.000128556,-1.08977153,-1.440958451,0.640996162,-1.031661859,0.790759312,-0.453570127,-1.62588032,-0.76623856,-0.871407682,-0.718094264,1.047903655,-0.50947732,0.152593002,-0.082578611,-0.355554518,0.211688693,-1.428424339,1.081035798,-0.775221092,-1.251442519,-0.56706153,0.336655061,0.248897719,0.976555043,-1.006068103,-0.876263389,-0.727195502,-1.307035576,-0.791740596,0.704425603,0.162837804,0.174541875,-0.8242637,0.430458316,0.146491708
ELANE,-0.272320585,-2.011471064,-1.208674477,-1.065222121,2.439807771,-0.806586056,-1.119595782,-1.591031673,3.565680779,-0.87290885,-2.845147035,-1.1750416,-2.445625182,-1.137345939,-0.800340544,-1.601159073,-0.446118332,-0.53103337,1.351914834,-2.638838855,-2.817471857,-1.68843372,-1.837786223,-1.627269147,-2.010970201,-2.910349978,-1.162994559,3.802254318,0.86841633,-1.747822273,-2.009056181,-0.495097615,-1.369642535,-1.17411307,-2.331844372,3.078119584,-1.119162667,-0.731978551,0.20435033,-3.308380096,-1.834186107,-0.393844167,0.023849889,-0.748708836,-1.399275033,-1.551648644,-0.478186574,-2.650793715,2.733949552,-1.372206105,-2.861384271,-1.909775867,-0.981485011,-1.877130222,0.348760187,-1.69075273,0.256070943,-1.826538386,-0.009535882,-1.32827132
MMP2,-1.097667313,-0.669222416,-0.329319404,-0.481947402,0.113985863,-0.073366659,-0.690337091,0.211829962,0.173744424,-0.036178901,0.240367799,0.160886866,1.848153814,-0.685997546,0.835329373,-0.529927586,1.852942549,-0.595772126,0.778119596,-0.54283841,-0.885967735,-0.396392459,-0.783978433,-0.847957048,0.026535841,0.066455456,-0.257972908,-0.528006809,0.091410666,-0.689070472,-0.15988594,0.217555425,-1.018779142,-0.796753566,-0.994810185,-0.589711135,-0.108499391,-0.502324433,-0.066312192,-0.042044471,0.07444587,-0.937823587,-0.408390887,0.064843005,0.228328162,1.437735722,-0.170576681,0.062472739,0.456761695,0.20425118,-0.14016218,-0.179194584,-0.137556023,1.1135272,-0.25018066,0.38144556,0.375155016,-0.484713428,2.244431681,0.117105963
SOD3,0.271685635,0.166183104,-0.181388576,0.239039699,0.031915916,-0.218832142,-0.150860022,0.303338932,-0.053754862,-0.179332271,0.289895218,0.075758127,-0.301478203,-0.252380606,0.198005922,-0.135392386,0.944968344,-0.542694948,0.704317384,0.009091426,-0.699248754,-0.803700764,0.008220537,-0.250828101,1.168735207,0.474648327,1.06453027,-0.216611802,0.052501654,-0.403954069,-0.254685676,1.266956849,-0.593803313,0.911588777,-0.194522254,0.382517213,-0.283635415,-0.086280116,-0.217693108,-0.465239593,0.44212869,0.354034647,-0.657001638,-0.652830172,0.662542953,-0.021613364,-0.243049368,0.089390808,0.156519554,0.510534973,0.062722991,0.427609678,-0.118814872,0.968319196,-0.184284454,-0.044800663,0.51193394,-0.391531509,-0.095661656,0.344381184
CTSG,-0.776064033,-1.290147967,-0.34309951,-0.738020291,1.481001741,-1.137124208,-0.321671152,-0.50824005,2.436995025,-1.149980526,-1.179262433,-0.66947058,-0.459834858,0.35056567,-0.361235436,-0.671606521,0.460185068,-0.55306809,1.081560801,-1.524605229,0.640366495,-1.347956543,-1.295117584,-1.428817462,0.019666625,-1.076729422,-1.389193085,0.992742334,0.131404656,-0.425770323,-1.428729394,0.035252558,-0.613684018,-1.007022626,-1.805617658,1.605472896,1.654805187,-0.0128965,-0.390569416,-0.376829233,-0.671042265,-0.228670149,-0.319402976,-0.785831327,-0.645612025,-1.456178062,-0.623072744,-0.732234528,1.71341995,-0.142824688,-0.956227544,-0.991895448,0.037877338,-0.164552377,0.517488237,-1.062329276,-0.158148399,-1.641944013,1.969833474,0.737710902
HMBS,0.59303907,1.077167362,-0.693519708,0.791749789,-0.713086239,-0.097087916,-0.730483469,-0.654513934,0.224472475,0.058736193,1.600106756,-0.590060161,-0.167312118,-0.408390832,0.372776086,0.010995107,-1.093426106,0.324777935,0.577405433,-0.35225331,-0.773710352,-0.585897711,-0.01346421,-0.041464244,-0.881696331,-0.292829643,-0.260717212,-0.187266388,-0.857204703,-0.378973662,-0.108616822,0.126262455,0.344223894,-0.261383781,-0.178575709,-0.561251348,-0.197308724,-0.615587909,-0.337421132,-0.822414083,0.438741169,-0.105960635,0.041426417,-0.194935408,0.177431866,-1.113138585,-0.481647723,-0.632501551,0.67131076,0.405968444,0.014708191,1.146501854,-1.077654685,0.142340268,-0.009012524,0.437771152,-0.143161982,0.357634931,-1.038347762,0.540869508
MME,-0.034984841,1.266700114,0.075185849,1.543967456,0.013431777,-0.320597428,-1.14343935,-0.79062576,0.051167885,0.133913564,-0.230136362,-0.093284419,-1.495944836,0.494825975,-0.587794243,-0.072977071,2.005912998,0.126943609,-1.172370153,0.36071635,-0.133265686,-0.703990189,-0.276675792,0.4869837,-1.343509286,-1.108735938,-0.408397256,1.310549555,-0.87132103,-0.028348744,-0.280213536,-0.904382749,-0.631664255,-0.370306561,-0.08254533,-0.411409587,-0.429671429,0.693132977,0.610343943,-0.940465088,-0.684168995,-0.577718051,-0.866565415,-0.471847302,0.640068916,-0.602458466,-0.690576949,-0.828426524,-0.085295913,0.163583953,0.131298761,-1.101784099,0.326451604,-0.577106651,0.06592968,0.983847507,1.428254461,-0.933824865,-0.484443869,-0.575813866
MGP,-0.670552419,-1.094537768,1.908096934,-0.779822938,0.265555757,1.632727674,0.488989586,0.411036709,-0.099005205,-1.745874942,-0.802916459,1.297139136,0.710592335,-1.127297067,0.012440872,0.344658481,1.924376727,0.076912321,-0.2413899,1.535865849,1.0745648,-2.251064404,-0.069386478,-0.177408441,1.73196587,2.03587084,0.147588374,-0.952137516,-0.707433894,-0.205031697,0.914809427,1.775788123,-0.871649081,-1.651345974,-1.243992859,-0.423528641,1.4561549,0.476803031,-2.594841945,-0.182843576,-0.004958861,-0.197436306,-1.437361767,1.353589303,-0.901193997,-0.781875934,-1.591243785,-0.865467534,-0.848969352,1.276594812,-0.491975346,-0.111042264,0.166588641,2.354483337,-0.846613363,-0.327234682,0.585315085,-1.324267766,0.445701755,3.026819243
ITGA2B,0.945875018,0.041709343,-0.056479497,-0.628402602,-0.109889913,-0.411164506,0.027277091,0.224261051,0.075985418,-0.304163816,-0.444834733,1.641876244,0.210695983,0.590134568,-0.557430276,0.230476646,0.137190582,1.917487986,-0.140561223,-0.824146322,-0.508055964,-1.010850562,-0.290198756,-0.215871954,0.141685581,-0.205544212,-0.106192005,0.551015993,0.206334067,-0.000410558,-0.422983711,1.389689228,-0.603790447,-0.124261738,-1.541426656,0.067650783,-0.395759077,0.321999327,0.812068956,0.293956603,2.110562937,3.788116317,-0.738513799,-0.16796483,1.284416651,-0.564391096,-0.227430393,0.100067997,2.899029546,1.907808366,-0.387589387,-0.274504867,0.170725475,-0.29087773,0.271570488,-0.02693171,0.119378677,0.373229304,-0.994573076,-0.742959721
LPA,0.78118156,0.3880106,-0.903455742,-2.012123884,-0.145105148,-0.662779276,-0.864495807,-1.098891498,-0.895910966,0.273759551,-0.074075261,0.727148789,-0.004653029,0.17827655,0.15535178,-0.659660046,1.042787201,0.417408366,-0.524180527,-1.080305915,-0.329045204,-1.558702449,-1.387769058,-0.624188731,-0.589371874,1.403104741,-0.042771296,0.605946909,-0.294090379,-1.15094661,2.78039388,0.478978827,-2.638642716,1.45388736,-0.953842584,0.713647896,-0.511286293,0.004492933,1.579061556,-0.156934946,0.601563126,0.555176328,-0.1917508,0.472271226,0.765668481,1.022016239,-0.706529254,-1.991615789,2.895059212,2.788000288,0.679506619,0.883475843,-0.24410533,-0.677849111,-0.942955666,-0.088212709,1.871567246,-1.730349992,-0.912853113,0.030762562
PDHA1,0.272973851,-0.151742528,-0.249505585,-0.212502486,0.115727114,0.13682677,-0.286014282,0.592268761,-0.100897727,0.071945161,0.081160715,-0.044500012,0.154057091,-0.184872041,-0.336508427,0.290169281,-0.526420684,0.769966098,-0.4416139,0.207407464,0.182659479,1.036142791,0.794777836,0.085355035,0.171706859,-0.036449253,0.297808031,0.322640544,-0.119501373,0.582971565,0.279034128,0.328807876,0.038106799,-0.194514737,1.10940215,0.645344606,-0.059108757,2.284418708,0.406560589,-0.734798444,-0.005764026,0.109003057,-0.509841644,0.101167055,0.059700674,-0.251801164,0.061426029,0.534876009,-0.865477598,0.217044892,-0.454756431,-0.091299851,0.298947282,-0.475387962,-0.305811253,-0.091998845,0.610553227,-1.016182958,-0.179029788,-0.154490505
PLEK,0.385995169,-0.943509043,-0.18250006,-1.179046458,0.328642327,-0.818412866,-0.82183784,-0.262618961,0.121104448,-0.06527888,-0.344988679,0.726971879,-0.133439286,-1.141807419,0.024537122,-0.534754408,-0.172251998,-0.461985465,0.668310073,-0.602609857,0.493646694,-0.453558122,-0.89973458,-0.78784922,-0.001266125,0.327311452,0.035469614,-0.54185437,0.209422994,-0.232336182,-0.154379604,-0.443770063,-0.67382146,-0.546889238,0.032148922,0.318613829,-0.409215242,-0.352145112,0.282237029,0.083859518,1.019049067,0.113239155,0.62376409,0.706905592,-0.090821139,-0.124515404,-0.229930716,-0.519192978,0.417256473,0.838231696,-0.615683681,0.55592447,-0.04155512,-0.042909285,-0.637957612,-0.017870121,0.472260936,-0.871211834,-0.440752356,0.609297371
CD14,0.64524609,-1.188196456,-0.48519172,-0.917003133,-0.235955346,-0.620645906,-0.834673406,0.615923847,0.085387109,-0.438469256,0.052069435,1.068435557,0.355970589,-1.133086214,-0.498035228,-0.902429244,0.302966989,-0.666221641,-0.209434774,-0.624960451,0.131695382,-1.273530585,-1.130473294,-1.147555729,0.059305466,0.780448136,0.646689072,-0.242474144,0.027219341,-0.764769316,-0.969151418,-0.993056453,-0.705879441,-1.269750854,-0.45563525,0.200749312,-0.742451907,-0.475845105,-0.411658555,0.156066477,-0.667103002,-0.457668902,0.559583204,0.567375852,-0.584760823,-0.364289162,-0.732598639,-0.268374695,0.270158771,0.612299872,-0.016718854,-0.261216154,-0.621828195,0.577576952,-1.23417018,-0.143114366,0.063339073,-1.115780711,0.34913361,-0.393968786
COL4A2,0.441980603,0.500343608,1.036392983,-0.753949009,-0.002322012,-0.120700443,1.434969667,1.041866519,-0.283353119,-0.848348285,-0.333811249,0.947537113,-0.237372751,0.786169865,-0.467274052,0.388629627,1.219692663,0.33183216,0.007761888,-0.502657044,-0.029124372,-0.903680965,0.205077683,-0.052969381,1.776109359,0.537947983,0.684925567,-0.230207532,-0.105809922,0.455339003,0.689090971,1.297309594,0.65496047,-0.184397809,-0.302156293,-0.641740157,1.426429572,0.173533167,-0.339382259,-0.056574725,0.000661286,0.526275266,-0.554257204,0.875100469,0.973755487,-0.515343022,0.193345149,-0.544798914,-0.179467157,1.09241998,-0.908652804,0.2681911,1.497726115,0.920861372,0.04276665,0.148241655,0.255211413,-0.896860931,-1.186347661,2.05945308
CYC1,0.091995506,-0.145802228,-0.344508329,-0.096189145,-0.19428485,-0.45171246,-0.097307932,0.44712985,0.297144759,0.399387301,0.770354233,-0.194015924,-0.934374241,0.376507428,-0.264422847,0.482620073,-0.47545293,0.807630644,-0.117884312,0.036409684,0.176563536,0.985051197,0.762432256,-0.314638754,-0.012651283,0.110021888,-0.097533184,0.541754862,-0.291961616,0.548904282,0.386666645,0.140876637,0.843691748,-0.071198915,0.352066803,0.298681697,-0.383093098,1.589909205,-0.185413068,-0.864338564,-0.034915515,-0.003776532,-0.411970519,-0.202009607,-0.893211771,-0.503474688,-0.235773134,0.632197306,-0.79705681,-0.1802673,1.311368802,-0.237227096,0.025801445,-0.464035472,0.184323619,-0.863889498,0.953482812,-0.12328286,0.405773015,-0.284563611
PTPRC,0.313004642,-1.328117983,0.086201755,-0.984517388,0.121192382,-1.098901352,-0.08231768,0.571130498,0.027695022,-0.329777628,-0.800421373,0.723325522,-0.068077855,-1.094714685,0.738142491,-0.618303136,-0.274468207,-0.895652141,0.313800559,-0.349358128,1.032995611,-0.51162992,-0.629149165,-0.678729771,0.488545276,0.407018454,0.42913447,-0.298590984,0.118166684,0.224360422,-0.375905348,-0.61423762,-0.879383547,-1.632008113,0.011594616,0.411693204,-0.306020112,-0.293563495,-0.019134781,0.53293389,0.492640478,0.354155829,0.529611327,0.997865553,0.047543175,-0.033925812,-0.357709698,-0.724481377,0.081164572,0.19905882,-0.493343103,-0.519345404,0.639827426,-0.457415088,-1.455377459,-0.573784763,1.533459721,-1.289796373,0.138111091,0.292758767
SNRPB2,-0.31972845,-0.12597253,-0.593115778,0.588070229,0.065746641,0.394352882,0.063046396,0.512980146,0.187193462,-0.153380654,0.423378797,-0.371546154,-0.035473731,-0.176395664,0.19378078,0.161935043,-0.471591245,-0.078718273,0.392330919,-0.245944548,-0.270276897,0.08020559,-0.185489677,-0.254883633,-0.038516962,-0.337039613,0.086013714,-0.23202729,0.101537273,0.268711804,-0.381952413,-0.586407612,0.038375757,-0.160296816,-0.583929321,-0.148612,0.1044096,0.240449933,0.061342918,0.234033688,0.361769029,-0.255653096,0.228691813,-0.940156862,-0.187542297,0.097544844,-0.012826139,-0.086193606,0.68469131,-0.732006044,0.354621696,0.094535004,-0.237644595,-0.385155259,0.485752542,0.344441655,-0.762788872,0.349857115,-0.400793844,-0.227624245
MET,1.460016972,-0.111744071,-1.321886726,-0.728273044,-0.297952638,-0.449742385,-0.095766945,0.230546056,0.218403575,-2.273025373,0.327387649,-0.713923594,-0.334016368,-0.424438098,-1.136596353,0.660053477,-0.107593705,-1.316243601,-0.902513586,0.033772759,-1.130664436,-0.773320402,0.313337552,-0.551392149,-0.257357266,1.626563791,0.875243976,0.162678986,0.825505188,-0.830046512,1.175944889,0.159521448,0.12088415,-0.862482936,0.411519895,-2.27188548,-0.001928363,0.082869554,-1.288137921,-0.567500647,-0.992344794,-0.856563918,-0.372090593,-1.616480227,-0.219055096,-0.801694325,0.272254164,0.206484795,-0.812587604,-0.104474767,-1.115360531,-0.300151949,0.904505954,-0.097122615,-0.720096869,1.054985023,-0.329641974,0.146912439,-0.723395331,-0.516224246
MELTF,-0.018339954,-1.352016582,0.283270889,-0.706462,-0.142154279,0.060116051,-0.035909211,-0.406760073,-0.641527134,0.182507019,0.295204003,-0.010880141,0.008448385,-1.578624204,-0.572366001,0.166856825,0.109948719,0.023970497,0.539738375,-1.146997186,0.007508098,-0.331657621,-0.424113792,-1.907129543,-0.265936992,-0.048634413,0.231701173,-0.86466763,0.583701197,-0.152669776,0.084721944,-0.145118043,-0.946832211,-0.639577469,-0.272403298,-1.046737807,-0.124109317,-0.195053968,-0.153803938,-0.61338113,0.111227072,-0.7925754,0.088129702,-0.286565346,-0.211618278,0.255375782,0.249853204,-0.314436959,-0.725619803,0.105922434,1.165422822,-0.295862281,0.159015009,0.290073952,-0.242343291,-0.03245934,-0.084714056,-0.288325495,-0.46547865,0.067463354
CFH,0.818029527,-0.155901322,-0.561081253,-0.34353404,-0.317618915,-0.324584523,-0.73830299,-0.535047389,-0.503879412,0.926504347,-0.0820086,-0.079667763,0.456801035,-0.26925557,-0.071380418,-0.355349945,0.613371485,0.027651315,0.240817598,-0.790236395,-0.686431132,-0.639537267,-1.053942661,-0.753636768,0.153732084,0.226978534,0.495689169,0.517423883,0.047776023,-0.756612416,-0.227215017,0.016150218,-0.496643125,-1.11051193,-1.241007092,-0.084203489,-0.166651187,0.007407624,0.560233261,-0.26848306,0.673369525,-0.473635587,0.008468259,0.057926351,0.231203204,0.197891847,-0.410387419,-0.256134382,1.169849261,0.765654176,-0.602047752,-0.15860686,-0.21358092,1.170474482,-0.855580714,0.364683909,0.301386586,-0.392968418,-0.31772486,0.37309647
SNRNP70,-0.198407621,0.377594814,-1.177663837,1.194138045,-0.295498855,1.094187717,0.07405728,-0.028660183,-0.269070191,0.779512209,0.736357183,-1.027740578,-0.128103473,0.294500913,0.607837359,0.009186198,-0.708703206,0.420595292,0.575185285,-0.520739653,-0.385271448,0.102302639,-0.414637552,-1.053172815,-0.889416293,-0.118739708,0.630234624,-0.617491517,0.086382541,-0.009479543,-0.685314553,-0.499944286,0.584710687,0.463095825,-0.139236411,0.017608675,-0.298488542,-0.723174525,0.330369194,-0.311692461,0.785700173,-0.355142107,0.646836788,-0.888532143,0.117252033,0.492636992,-0.356372521,0.285057702,0.787384853,-0.769364578,0.910430389,0.682992904,-0.865406898,-0.629016256,0.174142175,0.389916241,-0.568642128,0.394851684,-1.159582064,0.278050537
